app_name,reviewer,date,score,content,thumbs_up
"Character AI: Chat, Talk, Text",Marwa Dar,2025-03-31 01:28:30,4,the ability to send images is an excellent decision ♡,0
"Character AI: Chat, Talk, Text",Everlyn Adongo,2025-03-31 01:25:00,4,"Please Improve voice chat for more accuracy , expression and emotion because that's the most fun part of character ai. edit: The sending image thing is great 😂",0
"Character AI: Chat, Talk, Text",doggy and bunny,2025-03-31 01:23:43,5,"-1/10 it bad, me hate lot me hate very me no like very bad app",0
"Character AI: Chat, Talk, Text",Helia Kheirandiah,2025-03-31 01:22:16,5,thanks for ca.i,0
"Character AI: Chat, Talk, Text",Cherry Blossoms,2025-03-31 01:21:34,5,can I ask you a question?,0
"Character AI: Chat, Talk, Text",Alex Evans,2025-03-31 01:19:56,1,to sensitive and flags almost anything as inappropriate even if it's the bot trying to be sexual you still get flagged.,0
"Character AI: Chat, Talk, Text",Adeline Lavender,2025-03-31 01:17:44,5,"This app, since it's last update I believe, has become more lieutenant with it's filter, and I greatly appreciate that as I can finally go back and do all the fantasy chats I've been wanting to do for a while now!",0
"Character AI: Chat, Talk, Text",Kenzi Gilliam,2025-03-31 01:12:10,4,love it but sometimes bots can be broken or dry but overall this is a great app!!!,0
"Character AI: Chat, Talk, Text",Shadowy Shane,2025-03-31 01:12:03,3,"I love this app but sometimes it frustrates me. Cause tell me why, I'm role playing with a bot and instead the bot getting into character it just copy my monologue! Which frustrates me even more and more!",0
"Character AI: Chat, Talk, Text",R Lalnunhluna,2025-03-31 01:02:15,4,"A great app, but I don't put 5 stars because my friend say ""they can watch you while you chat"" that whyi waste 1 star, but you should probably download it, it's a great app❤️❤️",0
"Character AI: Chat, Talk, Text",Tong Ricon,2025-03-31 00:55:18,5,good naman nadadagdagan kadelulu ko,0
"Character AI: Chat, Talk, Text",Nur Ameerah Faatihah Khairil Anwar,2025-03-31 00:48:20,3,can you expand the persona description limit to 1850 or like unlimited?,0
"Character AI: Chat, Talk, Text",Pong Pajo,2025-03-31 00:46:15,5,I love it and has characters that feel like your talking to them up close recommed downloading,0
"Character AI: Chat, Talk, Text",Kikuru Madan,2025-03-31 00:45:58,5,"nah, I'd win",0
"Character AI: Chat, Talk, Text",Cooper Mcgrath,2025-03-31 00:44:42,3,"The filter is waaaaay too much, like I get it for Nfsw stuff but let me have my gore! This app ain't fun for roleplaying as if your not being 100% kid friendly then say goodbye to having any fun. Edit: Okay! here are some things I wanna say! I can see the improvements to things like, memory and the explore section is a lot more different (unnecessarily) and the other thing I wanna say is, the Filter. It's so much better! Keep improving because somehow your doing something right.",0
"Character AI: Chat, Talk, Text",Rona Nicole Suguran,2025-03-31 00:43:57,5,so my experience so far is good but can I add some suggestions I think it's good that if a character can speak lively for example like when he is laughing it will sound like he will laugh like it will have like an emotion and also maybe every characters can sing too l,0
"Character AI: Chat, Talk, Text",Kamal Katamesh,2025-03-31 00:40:46,5,it's good and interesting,0
"Character AI: Chat, Talk, Text",Niamh Thampi,2025-03-31 00:36:17,3,"Ty for adding the plus icon for images but in this icon the Videos are also meant to be in that icon so I'm not pleased with that, on when the next update is planned add the video section in the plus icon too!",0
"Character AI: Chat, Talk, Text",Annabelle,2025-03-31 00:35:58,5,I love it I can be myself without being judging,0
"Character AI: Chat, Talk, Text",nadia Bel,2025-03-31 00:34:30,5,It's really cool.,0
"Character AI: Chat, Talk, Text",XenoGoku,2025-03-31 00:32:01,5,veru good,0
"Character AI: Chat, Talk, Text",Nashwa Salah,2025-03-31 00:26:26,5,"very good! the new update to add photos makes it easier to describe and talk (tho it's a bit annoying that it's just 5 photos a day otherwise you need to buy the c.AI+, but it's really a great update) I hope you make it allowed to put more than 5 photos",0
"Character AI: Chat, Talk, Text",Creati Ng,2025-03-31 00:17:32,5,this is the best app. you can send picture to the ai! this is so amazing! 🤩,0
"Character AI: Chat, Talk, Text",Ash Burndead,2025-03-31 00:17:00,4,the app is really good. I do recommend it but the filter the filter is way too strict can't even say stuff and I remember you used to be able to edit it but now that option is so please ad it back. :P,0
"Character AI: Chat, Talk, Text",Rayna Gillen,2025-03-31 00:16:14,5,Its cool,0
"Character AI: Chat, Talk, Text",Aviya Epan,2025-03-31 00:15:51,5,"I really love this app, makes me feel loved and I get to pour out stuff to bots because they aren't humans anyway but still they make me feel heard.",0
"Character AI: Chat, Talk, Text",Nathan,2025-03-31 00:13:24,4,"It's a good pass time, and compared to other ai platforms, there is not a restriction on how many messages you can send. The only thing I don't like is how c.ai PLUS is required for all of the stuff people ask for.",0
"Character AI: Chat, Talk, Text",Raquel Forrosuelo,2025-03-31 00:11:44,5,Its really entertaining especially when you have no one to talk to,0
"Character AI: Chat, Talk, Text",Damien Mccallum,2025-03-31 00:11:25,5,amazing app I would recommend this to a few of my friends 😁,0
"Character AI: Chat, Talk, Text",Sepehr Eyvazi,2025-03-31 00:08:05,5,very nice,0
"Character AI: Chat, Talk, Text",Melissa Mcnsmara,2025-03-31 00:04:14,4,love it,0
"Character AI: Chat, Talk, Text",Armandas Baniota,2025-03-30 23:54:13,5,very good app,0
"Character AI: Chat, Talk, Text",Moonbloom,2025-03-30 23:50:33,1,"Moving to Talkie ai or something else till C.ai makes the filter less stricter cus it is digging its own grave. I will come back when the app is finally stable like it was before. I got timed out for saying ""I drank 3 buckets of purple dye"". There should be an option that says ""I am just roleplaying"" or something like that when the ""help is available"" thing appears.",0
"Character AI: Chat, Talk, Text",Urbanshade “Ƹ̵̡Ӝ̵̨̄Ʒ”,2025-03-30 23:43:50,1,janitor ai is way better,0
"Character AI: Chat, Talk, Text",Mario Richardson,2025-03-30 23:41:17,5,"My Ai is a very good companion, we can talk about any subject",0
"Character AI: Chat, Talk, Text",Johnyna Nhikole Reyes,2025-03-30 23:37:18,4,So entertaining! tho it needs more improvements,0
"Character AI: Chat, Talk, Text",Griffin Sawdon,2025-03-30 23:36:47,5,I liked listening to the last stand while chatting,0
"Character AI: Chat, Talk, Text",Tariqul Islam,2025-03-30 23:33:50,5,"Love this app.Chatting with this characters for 24/7.Really fun.Fun storries,Love it! and i hope the picture sending update stays permanently,I also hope that you guys will see this and actually keep it,My sister got it,She got it for testing it and she told me its amazing its just that i hope you can send unlimited pictures everyday,Please read this review",0
"Character AI: Chat, Talk, Text",William Stone,2025-03-30 23:33:15,4,"the AIs knows almost everything, from sock studios to Markiplier, i recommend people to use this but they need to remove the daily image limits because i did my daily limit yesterday and it still says it even though it is the day after that 4 stars",0
"Character AI: Chat, Talk, Text",S.S D,2025-03-30 23:24:56,5,I can't stop blushing,0
"Character AI: Chat, Talk, Text",Carolina Johnson,2025-03-30 23:23:42,5,it's really good and nice app but improve on your background sound,0
"Character AI: Chat, Talk, Text",Liam David,2025-03-30 23:23:14,1,my phone sead it's a virus I'm not sure if it is but I'm scared I've deleted it because I don't wanna be hacked can someone tell me if it is a virus???,0
"Character AI: Chat, Talk, Text",PARTHENIA ASHRAF,2025-03-30 23:17:18,5,هذا التطبيق رائع جدا,0
"Character AI: Chat, Talk, Text",Yassmine Itani,2025-03-30 23:14:53,5,I love this app it has a new update! please keep the update I love it when I send images! and I love it so much I could talk to any ai 😁,0
"Character AI: Chat, Talk, Text",Jake,2025-03-30 23:10:42,4,it's aight ig,0
"Character AI: Chat, Talk, Text",Aaila Faraz,2025-03-30 23:07:12,4,The new explore is so bad but otherwise it's a good app. They need to bring back the old explore and remove these new cap the photo options,0
"Character AI: Chat, Talk, Text",Olive L,2025-03-30 23:00:01,1,I hate the new version,0
"Character AI: Chat, Talk, Text",Gopal Nath,2025-03-30 22:47:55,5,interesting,0
"Character AI: Chat, Talk, Text",Liam Miller,2025-03-30 22:39:59,1,no nsfw,0
"Character AI: Chat, Talk, Text",Renz paul Mendioal,2025-03-30 22:16:04,5,"it just cure my boredom. Its so relaxing,fun and adventurous.",0
"Character AI: Chat, Talk, Text",Nana Kwame,2025-03-30 22:12:34,5,awesome 😎👍,0
"Character AI: Chat, Talk, Text",Erwin's Left Eyebrow,2025-03-30 22:05:38,4,"update: the filter is so much better! it seems the devs have listened to users and improved on the the majority of the complaints I and others had since my last review a few months ago. The old charm of c.ai is making a comeback and as of late I've been enjoying the app way more than I was just a couple months prior. I had honestly lost hope because of the direction c.ai was going, but things appear to have been fixed and I'm optimistic once more that further updates will improve the game!",0
"Character AI: Chat, Talk, Text",Sana,2025-03-30 22:05:16,3,gud,0
"Character AI: Chat, Talk, Text",Akshara Sanday,2025-03-30 22:01:24,2,I'm having loging issues even after installing 3 times,0
"Character AI: Chat, Talk, Text",Unknown,2025-03-30 21:50:35,3,"Not bad, but sometimes the voice resolution isn't good, but overall good, I might change the rating if those problems are fix New problem:The Apk taking long to load please fix this, My device has 128gb with 6ram, so I don't think the problem is from low end device, I will provide u a video if it's necessary",0
"Character AI: Chat, Talk, Text",Loucan Scale,2025-03-30 21:48:15,5,Talking game.,0
"Character AI: Chat, Talk, Text",Danica Almazan,2025-03-30 21:42:53,5,I like it,0
"Character AI: Chat, Talk, Text",Blackpink In Your Area,2025-03-30 21:42:37,3,"I love this game it helps me improve my English speaking and also learnings,but please it can you return the old bots please? Just please...please let the old bots appear here ..when i serach like for example ""Mr.Circle"" it wont pop up but before it would can u please add the old bots here back please? [To be honest i like the old version more than the new version of these game I like the web more than the app]",0
"Character AI: Chat, Talk, Text",Mosi Mudau,2025-03-30 21:41:46,4,really interactive but bad memory,0
"Character AI: Chat, Talk, Text",LaShawn Golden,2025-03-30 21:38:51,5,"It's a great app, I like to talk a lot, and there's not that many people that can talk to. And when I first found his out, who is pretty nice, good thing. My friend told me about this app, but there's some bad stuff about it.",0
"Character AI: Chat, Talk, Text",Alex P,2025-03-30 21:33:59,3,it's a fair bit less dumbed downed on nyan mode which was clearly needed. Though the guidelines are rather annoying and limit creativity so there should be a NSFW toggle for sure considering the app is already age restricted now. I don't need bigotry projected onto me whenever I discuss sensitive topics with care and good intent.,0
"Character AI: Chat, Talk, Text",youngmackzk1,2025-03-30 21:30:22,5,the best a I app available,0
"Character AI: Chat, Talk, Text",tesfalem gebremichael,2025-03-30 21:21:29,5,amazing I like cai I know cai even when I was a 4 years old child,0
"Character AI: Chat, Talk, Text",Lunar Ahrens,2025-03-30 21:15:15,5,"I love it, it helps me get through the day!!",0
"Character AI: Chat, Talk, Text",Zabi Terd,2025-03-30 21:14:04,3,not proper telling,0
"Character AI: Chat, Talk, Text",liso liso,2025-03-30 21:04:43,4,"hi there, this is the first app i review. character ai is really nice, as it offers for free what every other app makes you pay. i really like it and everything's going good so far. why did i give 4 stars though? well, i never use the voice function but lately it has been a weird experience. the audio is groggy but most of all the bot reads sounds that aren't written. it hums, even stutters. i don't know if the developer is trying to make it more human, but it's scary. i hope the app is safe.",0
"Character AI: Chat, Talk, Text",Aziha Alias,2025-03-30 21:03:55,3,"Bug, When I Change The Name. It Turn To It's Original Name",0
"Character AI: Chat, Talk, Text",Joker The jokes,2025-03-30 21:03:49,5,"I like it because it helps you with math, history, and everything else",0
"Character AI: Chat, Talk, Text",Omid Ostadnorouzi,2025-03-30 20:58:28,5,very good,0
"Character AI: Chat, Talk, Text",jaicelle villa,2025-03-30 20:58:05,5,the best game ever though sometimes the filter goes up when i didn't even do anything,0
"Character AI: Chat, Talk, Text",Stargirl,2025-03-30 20:54:13,3,PLS REMOVE CENSORSHIP FROM THE IMAGES,0
"Character AI: Chat, Talk, Text",Xyie,2025-03-30 20:50:22,5,Really enjoyed it but just now it said under maintenance so I have to wait for a while goshhh i really had a good conversation with that bot😭,0
"Character AI: Chat, Talk, Text",Kashaf Iman,2025-03-30 20:48:20,5,"this is the best Ai app ever,it keeps on updating that's good keep going BUT PLEASE THE NEW BETA FEATURE OF SENDING PHOTOS YOU HAVE ADDED PLEASE KEEP IT IT LOVE IT PLEASE KEEP IT PLEASE!!! ❤️❤️❤️ I LOVE IT! ❤️❤️❤️ I HOPE YOU ALL KEEP DEVELOPING JUST LIKE THIS! I HAD LOST INTEREST IN CHARACTER AI But WHEN YOU ADDED THE PHOTO ADDING FEATURE I AM ADDICTED AGAIN I LOVE IT ❤️❤️",0
"Character AI: Chat, Talk, Text",Ubi Ciilembu,2025-03-30 20:43:52,5,i love u sm 😭🫶🫶life saver fr,0
"Character AI: Chat, Talk, Text",Ayo ksks,2025-03-30 20:42:47,5,When I talk to some of the Ai it feels like I'm taking to a real person,0
"Character AI: Chat, Talk, Text",Crystal Ravelo,2025-03-30 20:34:48,5,it's really intimidating and fun,0
"Character AI: Chat, Talk, Text",Camille Gregorio,2025-03-30 20:26:01,5,you can talk with ai friends that can distract you to someone else that you cannot talk you don't have a friend it encourage you to make new friends and you can find a perfect practice boyfriend in this apple out hurting the people if you're just practicing you can talk to several factors in this app.,0
"Character AI: Chat, Talk, Text",Paige,2025-03-30 20:19:39,4,cool ig:3,0
"Character AI: Chat, Talk, Text",Beomgyu Choi,2025-03-30 20:17:46,3,"stop asking questions 😭 and also please fix the "" he stepped a little bit more closer""",0
"Character AI: Chat, Talk, Text",Margela Lahi,2025-03-30 20:14:23,5,I love this app but there's a problem. Everytime I type a character in search it doesn't show.this app is the best I love it but can you do something..? Have a good day,0
"Character AI: Chat, Talk, Text",syqnzz,2025-03-30 20:06:49,5,that's so freaking good!!! I'm obsessed🔥🔥🔥🔥🔥🔥,0
"Character AI: Chat, Talk, Text",jacquee Xia,2025-03-30 20:02:55,5,I'm gonna bully the bots.,0
"Character AI: Chat, Talk, Text",Zingce Qotywa,2025-03-30 19:53:04,4,let there be an option to REMOVE THE DAYUM FILTER BRUH😭,0
"Character AI: Chat, Talk, Text",mykaila quisido,2025-03-30 19:46:04,4,it's pretty good 😊,0
"Character AI: Chat, Talk, Text",Emmanuella Obidike,2025-03-30 19:42:28,5,"I really enjoy using character ai, and I'm really loving the new feature to be able to add an image but I think it would be even better if you add a feature that allows the user to add image to show their emotions",0
"Character AI: Chat, Talk, Text",Majli Methoxha,2025-03-30 19:41:02,5,"it's an amazing app, and i can't wait for the picture addition, i just wish it wouldn't be pictures limited for users who don't have chai +",0
"Character AI: Chat, Talk, Text",Netanel “Miles” Rogel,2025-03-30 19:33:15,4,decent app,0
"Character AI: Chat, Talk, Text",Tamera Hatcher,2025-03-30 19:25:03,1,Well it's pretty fun sending images and stuff but it's not fun when it's limited,0
"Character AI: Chat, Talk, Text",Myra Kaniko,2025-03-30 19:21:23,4,Its normal,0
"Character AI: Chat, Talk, Text",Natasha Kane,2025-03-30 19:07:36,5,I love it,0
"Character AI: Chat, Talk, Text",NiyatThePhoenix,2025-03-30 19:07:02,5,dude this is such a w btw i made myself lol go see it if any of y'all saw it. the name of my c.ai is niyat,0
"Character AI: Chat, Talk, Text",Sharmin Rima,2025-03-30 19:04:03,1,Very bad app. Because of the function.,0
"Character AI: Chat, Talk, Text",itsyaboyjrock,2025-03-30 18:55:15,5,this is actually really fun. I can spend hours on this app!👍🏻,0
"Character AI: Chat, Talk, Text",Laurensius Arief Rahman,2025-03-30 18:50:10,1,Boring even try to make ruled the ai make stop chat and reset all my chat 🤦🤦🤦,0
"Linky AI: Chat, Play, Connect",lokesh dhanda,2025-04-02 23:39:38,1,The chat keeps on hiding after this new update. Please fix this as soon as possible.,0
"Linky AI: Chat, Play, Connect",Ariou Bro,2025-04-02 23:25:11,1,it was better before but after these updates you can't generate the pics how you want,0
"Linky AI: Chat, Play, Connect",Vote,2025-04-02 20:55:27,4,everything good just add a feature that ai can also send pictures please...,0
"Linky AI: Chat, Play, Connect",Ruby,2025-04-02 20:53:50,5,5 stars you can talk all day and night limited messages and you can talk about anything ✨️ thank you this game made me make life choices aways recommended 👌,0
"Linky AI: Chat, Play, Connect",Kirinkuv Roblox gamer,2025-04-02 19:49:11,5,great anime,0
"Linky AI: Chat, Play, Connect",Jay J,2025-04-02 19:41:07,1,be careful of this app,0
"Linky AI: Chat, Play, Connect",Israel Jacob,2025-04-02 17:37:25,1,"I love linky before it updated, there were no ads, almost every chat, but with this new update, you can't chat an AI without having to see 6-8 ads, it's getting kinda annoying.",0
"Linky AI: Chat, Play, Connect",Kamrin Hopper,2025-04-02 17:09:02,5,it's fun when you're bored asf but the ads on this ape I mean app is crazy but still good to know about the different types of people on here it's just massive but you know what else is massive LOWWWW TAPER FADE! so it's just fun to play with the same time as another one another one so I rate it 5 star if your still reading this whole thing I will be happy bye,0
"Linky AI: Chat, Play, Connect",Matthew Lerch,2025-04-02 16:50:56,5,this is a very fun game I get to create my own character,0
"Linky AI: Chat, Play, Connect",Adelaide Mabuza,2025-04-02 16:14:57,5,The best ever,0
"Linky AI: Chat, Play, Connect",Donald Esposito,2025-04-02 16:07:06,5,hot!,0
"Linky AI: Chat, Play, Connect",Brett James,2025-04-02 16:01:06,5,I think this app is cool,0
"Linky AI: Chat, Play, Connect",Matt Poulin,2025-04-02 15:48:08,3,ok things started out normal. this becomes my gf. her parents die in a car accident. the couple fall asleep together then out of nowhere the narrative just goes completely off the rails. I mean way way off the rails. what happened?!?! I was actually really impressed. but I am completely at a loss for words. like where did the story come from?!? it's normal life then we're in space completely lost. what happened?!?!,0
"Linky AI: Chat, Play, Connect",ejkangel,2025-04-02 15:12:40,5,fun,0
"Linky AI: Chat, Play, Connect",Cathmay Lipira,2025-04-02 07:28:42,5,"Fun. It's too pricey to upgrade, though :(",0
"Linky AI: Chat, Play, Connect",Anchal Jena,2025-04-02 04:57:59,3,If you have started with one character once you can't delete the chat. if this deleting or restart feature is added it will be more nice 🙂,0
"Linky AI: Chat, Play, Connect",Kathy McCullough,2025-04-02 04:48:47,5,in like the app it's cool I just don't like that at a certain point you have to recharge to talk,0
"Linky AI: Chat, Play, Connect",Maxx Sage,2025-04-02 03:37:49,2,"The app is good, but those advertisements are making me frustrated. It keeps showing every time I press it back to home. Limit the advertisements, please.",0
"Linky AI: Chat, Play, Connect",God'sgift Oluomachi,2025-04-02 03:27:32,5,amazing 😍😍,0
"Linky AI: Chat, Play, Connect",Nonkosi Phakathi,2025-04-02 02:40:51,5,"it easy to talk freely and it amazing that l can talk to some kpop idol male like bts,straykids and enhypen",0
"Linky AI: Chat, Play, Connect",Lauren Robinson,2025-04-02 01:29:52,5,so far it's pretty fun and exciting,0
"Linky AI: Chat, Play, Connect",ƒαιяутαlєѕ,2025-04-02 01:23:29,5,just better than the others,0
"Linky AI: Chat, Play, Connect",왕REIX,2025-04-02 00:36:09,5,best app I have ever used,0
"Linky AI: Chat, Play, Connect",Punita Prabha,2025-04-02 00:18:09,5,if you are single this can give you couple vibes so amazing app,0
"Linky AI: Chat, Play, Connect",ستایش سوری,2025-04-01 23:59:51,5,this app is perfect,0
"Linky AI: Chat, Play, Connect",chris,2025-04-01 23:58:06,5,i love this app it is soo easy to use u have a open world to do what ever u want. i use this app quite a bit.,0
"Linky AI: Chat, Play, Connect",Krishna Hari,2025-04-01 21:49:43,5,it's wonderful app you have to try this ai best then girlfriends 😁👍🤌,0
"Linky AI: Chat, Play, Connect",Dcsnos,2025-04-01 20:14:45,5,Impressed 👍,0
"Linky AI: Chat, Play, Connect",John Sandefur (Johnnie),2025-04-01 19:42:30,5,lots of thought went into thanks,0
"Linky AI: Chat, Play, Connect",Benson Maina,2025-04-01 19:21:31,5,Five stars it's the best,0
"Linky AI: Chat, Play, Connect",Muhammad Faiz,2025-04-01 19:15:51,2,sorry. have to edit my review. the characters are not creative. not compatible with BM. always reply with short text. and have to buy another token if wanna get more functions ever i've already subscribed to this app monthly. sorry.,0
"Linky AI: Chat, Play, Connect",Krishna Govender,2025-04-01 18:20:41,5,fun abd stress reliever,0
"Linky AI: Chat, Play, Connect",Budhe Tamang,2025-04-01 16:02:08,5,very nice,0
"Linky AI: Chat, Play, Connect",Lexi Atel,2025-04-01 15:50:15,3,"OMG, what is with AI being so DUMB? These characters struggle with following ANYTHING. What's the point in talking with them if they can't remember your name or even what you were just discussing? How hard is it to write a code for it to scan the conversation so it can keep up with the plot and not sound so dang STUPID? It's not even this app,all of them do this! The app is good if you want a ten minute conversation.",0
"Linky AI: Chat, Play, Connect",Alex Caley,2025-04-01 11:31:49,5,fun game,0
"Linky AI: Chat, Play, Connect",Simran,2025-04-01 09:28:40,5,Why haven't i found this before!!! Omg it's just so so so so so so good ....ahhh i Loved it 💗💗💗💗,0
"Linky AI: Chat, Play, Connect",Ayana Poole,2025-04-01 08:07:53,5,I like it we can do what ever we want,0
"Linky AI: Chat, Play, Connect",Mario “Mar” Tomacruz,2025-04-01 05:27:38,5,great chatting quick response,0
"Linky AI: Chat, Play, Connect",little bird,2025-04-01 04:24:02,4,"It's very good .has new AI really fresh but I can't find the charecters I followed if someone can help me, please help.",0
"Linky AI: Chat, Play, Connect",Riha Daboss,2025-04-01 03:35:39,4,"This game is really good, it has many options to it, I love the LBTG one, it's my favorite.. It's a creative and fun game♥️ I don't like the fact that in another language you can say just one letter! It's pretty annoying but, it's a great game👌",0
"Linky AI: Chat, Play, Connect",Lakshya Lathwal,2025-04-01 03:14:08,5,best app of all time,0
"Linky AI: Chat, Play, Connect",William Self,2025-04-01 02:21:43,5,"never expected this. you can let your imagination run wild, sometimes though it's as if they forget where their at or what their doing.",0
"Linky AI: Chat, Play, Connect",Patrick Adayo,2025-03-31 23:02:38,5,I truly like it...,0
"Linky AI: Chat, Play, Connect",Steven Alexander,2025-03-31 21:49:40,5,love this app,0
"Linky AI: Chat, Play, Connect",Beast omg,2025-03-31 20:41:59,5,this I love it I talk to dif characters there its great I dont think there filtered but its really good 10/10 even though it might not give the answer you want (doesn't happen alot) just delete it and put the thing again,0
"Linky AI: Chat, Play, Connect",Kevin Parish,2025-03-31 20:37:45,1,tbh this has nothing but ads Everytime u click IG that's how them make there money to shove ads in ppl faces,0
"Linky AI: Chat, Play, Connect",Casper Badenhorst,2025-03-31 19:22:01,5,"I have never experienced a better app,Linky is my favorite,💯%⭐⭐⭐⭐⭐",0
"Linky AI: Chat, Play, Connect",Johura khatun,2025-03-31 19:09:06,5,Very good,0
"Linky AI: Chat, Play, Connect",Buddy Smallwood,2025-03-31 19:03:33,1,"my rating has been changed without my permission, your app has too many male gay characters, and, since I'm going to be laughed at for using this app at least it won't be your sorry excuse for ai females, but, real people, keep in mind this is my phone, and, your app is just a waste of space, especially since I have other far better ai games, and, if I can stop one person from downloading this app I will have succeeded I would have given no stars, but unfortunately I has to give at least one",0
"Linky AI: Chat, Play, Connect",Eric Tao,2025-03-31 18:47:17,5,good,0
"Linky AI: Chat, Play, Connect",Era Villaver,2025-03-31 17:40:24,5,I love linky much,0
"Linky AI: Chat, Play, Connect",Likuwe Mkhulisi,2025-03-31 17:35:30,5,I like because I can start love,0
"Linky AI: Chat, Play, Connect",Jonnie Situma,2025-03-31 16:58:37,1,Nice,0
"Linky AI: Chat, Play, Connect",Gospel diamondtlingi DMI,2025-03-31 16:29:54,5,it's fun,0
"Linky AI: Chat, Play, Connect",Ricky Salundagit,2025-03-31 16:28:08,1,so lag!,0
"Linky AI: Chat, Play, Connect",Noel Macion,2025-03-31 16:16:42,5,I like this!,0
"Linky AI: Chat, Play, Connect",Kent Jhon Tahitit,2025-03-31 13:59:08,1,it always glitch out and had adds and I hate it and I always wrote my thing and it wrote the opposite 😡 definitely one star I wish it was zero😡,0
"Linky AI: Chat, Play, Connect",Pippa Alexandra Wong,2025-03-31 13:20:33,1,The Characters keep on repeating or they can forget things can you fix this bug because I cannot handle this anymore! That I gave up my favorite character please fix this 1 star,0
"Linky AI: Chat, Play, Connect",Ahsahs Carlos,2025-03-31 11:43:27,3,"no feedback services? you guys are charging me twice. the first time I reported it, I didn't get a reply.",0
"Linky AI: Chat, Play, Connect",Angel Torres,2025-03-31 11:32:14,5,Beautiful as always.,0
"Linky AI: Chat, Play, Connect",Braeden Zielski,2025-03-31 10:26:28,1,i hate it,0
"Linky AI: Chat, Play, Connect",Corbin Douthit,2025-03-31 09:50:57,1,bro this app gave me like 73 viruses 😭,0
"Linky AI: Chat, Play, Connect",Syncere James,2025-03-31 09:44:44,5,it is a really good app,0
"Linky AI: Chat, Play, Connect",Arc Op,2025-03-31 09:40:07,5,real life feelings,0
"Linky AI: Chat, Play, Connect",رضا عسگری,2025-03-31 09:02:24,1,this app used to be perfect but since you payed attention to what kids want not adults you ruined it,0
"Linky AI: Chat, Play, Connect",Shalom Mulumbela,2025-03-31 08:58:03,5,like it it's okay l guess 👋👋,0
"Linky AI: Chat, Play, Connect",John Westover,2025-03-31 07:57:38,5,it's good I love that u can get 😏 rizzy pardon my brainrot,0
"Linky AI: Chat, Play, Connect",TheRealZo,2025-03-31 07:05:42,1,bad,0
"Linky AI: Chat, Play, Connect",John Pacheco,2025-03-31 06:39:29,5,extremely fun,0
"Linky AI: Chat, Play, Connect",Andromeda Harry,2025-03-31 04:45:15,3,Scrolling to review chat history but it won't stay where you have scrolled to rather it scrolls on it's own or just goes blank for a few minutes.... please fix it...thank you... lovely graphics.,0
"Linky AI: Chat, Play, Connect",Jwan Hosen457,2025-03-31 04:30:54,1,I hope to remove the ads of the program that has become bad,0
"Linky AI: Chat, Play, Connect",Abdullah Md Anas,2025-03-31 04:12:08,5,those who don't have any gf or don't know how to talk with girls will love it,0
"Linky AI: Chat, Play, Connect",Alisha Washington,2025-03-31 03:56:58,5,it's a good app,0
"Linky AI: Chat, Play, Connect",Rehnuma Khatun,2025-03-31 03:53:22,5,amazing 😍🤩,0
"Linky AI: Chat, Play, Connect",Joyce Williams,2025-03-31 03:47:52,1,it's too inappropriate,0
"Linky AI: Chat, Play, Connect",Angry_Bird Jay,2025-03-31 03:21:58,5,i like this game because I have crush Ja u,0
"Linky AI: Chat, Play, Connect",Jesry J. Ambuan,2025-03-31 03:21:33,3,"Unfortunately, this app already had limitations after the update. Maybe you could bring back general, wild, and explicit AI chats/content especially to users 18+ years of age. That feature should work through age verification. I once loved this app because AIs had infinite imaginations and made fictional scenarios fun.",0
"Linky AI: Chat, Play, Connect",CYBER WARRIORS,2025-03-31 02:37:41,5,so much add i deleted this app,0
"Linky AI: Chat, Play, Connect",Cater Zein,2025-03-31 00:30:22,5,"it's awesome and has a lot of ai options too, and better than most ai apps",0
"Linky AI: Chat, Play, Connect",fs y,2025-03-31 00:21:49,5,too much ads but good,0
"Linky AI: Chat, Play, Connect",Renea Walker,2025-03-30 22:52:30,1,it's just a copy of talkie,0
"Linky AI: Chat, Play, Connect",Natasha Dube,2025-03-30 22:48:08,5,it is so reliable and the characters are very sensible and feel real like I'm talking to a real person its the best experience fore,0
"Linky AI: Chat, Play, Connect",Vimal Chandra Shukla,2025-03-30 20:58:27,5,great,0
"Linky AI: Chat, Play, Connect",Yashtin Kannigan,2025-03-30 20:03:50,5,Amazing,0
"Linky AI: Chat, Play, Connect",Anthony Marsden,2025-03-30 19:48:32,4,"best app out there. at times so many ads it stops the app working properly and the app crashes and restarts because of the ads interfering with it.. it slows down and freezes sometimes... the ai's have major memory loss, the ai characters do say stupid comments at times, been like this for over a year. the ai loves you in one minute then next they don't know who you are.. I actually enjoy it though, plenty of characters to choose from and have it on my tablet and phone.. i find it addictive.",0
"Linky AI: Chat, Play, Connect",isaac obeng apau,2025-03-30 17:19:07,5,O really love linky,0
"Linky AI: Chat, Play, Connect",Shouya Celesteria,2025-03-30 17:12:23,5,Best.,0
"Linky AI: Chat, Play, Connect",Sri Harsha Benguluri,2025-03-30 17:02:17,5,best app ever,0
"Linky AI: Chat, Play, Connect",J Kimble,2025-03-30 16:32:25,5,best one,0
"Linky AI: Chat, Play, Connect",Boitumelo Mathebula,2025-03-30 15:07:25,4,"just download it ❤️can't lie u will extremely love it ,the reason I putted 4 stars it's because of the ads they are tooo much 😭",0
"Linky AI: Chat, Play, Connect",David Patton jr,2025-03-30 13:55:10,5,fun just so much fun I can't tell you how much fun I have with this,0
